text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
Its all about sleeping beauty,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Please Dubb the maleficent movie 2014 in hindi.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Woke white and the 7 deathly sins,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
From the trailer the movie looks soooo awfully boring. I just can't force myself to watch it even if it seems to have positive opinions,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""DON'T RUIN MY MORNING."" What a big mood. I tell my sibling that but I still get attacked. 🙃",positive,n0OFH4xpPr4,0.05,0.15,0.8,338,https://www.youtube.com/watch?v=n0OFH4xpPr4
"this is the best movie everyone should watch it as it shows the true meaning of love. Love is the most beautiful thing in this whole world but true and pure love is very difficult to find, and it also show that love is not something which is only between man and women, It can be between a mother and daughter, it is something that make you care for the other person, protect them from this cruel world and love them till the end. ❤️",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Who is here after watching the movie?,positive,n0OFH4xpPr4,0.05,0.15,0.8,580,https://www.youtube.com/watch?v=n0OFH4xpPr4
That awkward moment when Maleficent is prettier than sleeping beauty,positive,n0OFH4xpPr4,0.05,0.15,0.8,5253,https://www.youtube.com/watch?v=n0OFH4xpPr4
I have watched this before NOOBIE PERSON!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Coming to the theatres near you..."" *CITY EVACUATE!!!*",negative,iV46TJKL8cU,0.8,0.15,0.05,327,https://www.youtube.com/watch?v=iV46TJKL8cU
I want to be a maleficent it's my dream,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"This movie deviates too much from Sleeping Beauty. I don’t like it, wasn’t Maleficent killed by the prince at the end of Sleeping Beauty?",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney: Let's make Maleficent as hot as possible. Malleus Draconia: *coughs in Disney*,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Everyone: So maleficent is bad? Disney: Well yes.....but actually no,positive,n0OFH4xpPr4,0.05,0.15,0.8,1604,https://www.youtube.com/watch?v=n0OFH4xpPr4
When you buy your magic mirror from Temu,negative,iV46TJKL8cU,0.8,0.15,0.05,764,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror Mirror on the wall can I un seen this thing?,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I love how this whole thing is because Maleficent doesn't want Aurora to be married.,positive,n0OFH4xpPr4,0.05,0.15,0.8,455,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney: Get Tickets now! I'ma buy tickets to the hospital for Rachel so she can get better Plastic Surgery,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Maleficent 3 please 💕,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Its been 9 months who else is where to see the coment section,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
Why is she back evil?,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The original was referred to as “Disney’s folly” This one is “Iger’s folly”,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
From a sweet classical story To a freakin whole universe filled with great cgi secenes Count me in,positive,n0OFH4xpPr4,0.05,0.15,0.8,619,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Evil queen: Mirror mirror on the.... Magic mirror: Don't bother, you win. Roll credits.",negative,iV46TJKL8cU,0.8,0.15,0.05,4410,https://www.youtube.com/watch?v=iV46TJKL8cU
The horns are natural.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Congrats on the $430 million plus box!,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Why did they title it Mistress of Evil when she isn't the villain? 🤔,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Watched it on first day, it was AMAZING!",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Me: disney doesn't need any more live action remakes. Also me: oh my god i need 18 more maleficent films by yesterday,positive,n0OFH4xpPr4,0.05,0.15,0.8,2113,https://www.youtube.com/watch?v=n0OFH4xpPr4
Welp! Time to launch myself into the sun! Its been nice knowing you guys!,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I am always be on your side maleficent.. 😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,243,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Everyone who saw the thumb nail for this trailer were waiting for the review of this trailer by Critical Drinker, and I suspect his review got more likes than this trailer could ever get.",negative,iV46TJKL8cU,0.8,0.15,0.05,307,https://www.youtube.com/watch?v=iV46TJKL8cU
Lowkey happy the minecraft moovie came out so i could see a moovie that i wont have to walk out within the 1st 2 seconds,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Rachel Zegler❌️ Lily Collins✅️,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
One of the most beautiful fantasy movies ever.💚,positive,n0OFH4xpPr4,0.05,0.15,0.8,9,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Everyone: ""how about an animated mov..."" Disney: *L I V E A C T I O N*",positive,n0OFH4xpPr4,0.05,0.15,0.8,1591,https://www.youtube.com/watch?v=n0OFH4xpPr4
"It’s WEIRD, WEIRD how 0:00 is the most replayed, and very evidently so. Who knows, all of Disney’s other trash remake projects that stalk the legendary originals could get cut; it’s Hollywood, baby!",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Why is lord fraquad playing snow white,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
The other queen is so insulting!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Wow Angelina Jolie is a great actress, and such an excellent job in this movie. And an amazing actress. She's got it all.",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Arora was annoying,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I am seeing this tomorrow. My birthday present from my husband. Cant wait!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Mirror, mirror, on the wall. Can you justify this downfall?",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Maleficent vs Scarlett Witch, Disney make it happen",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Don’t RUIN......my ah urg urgggg climax... Abouuut tooo arrrr yessss yesssss 😎✌️🚬,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Love doesn't always end well"" Quote of the year 👍👍",positive,n0OFH4xpPr4,0.05,0.15,0.8,146,https://www.youtube.com/watch?v=n0OFH4xpPr4
"This movie was free to watch, but just let me get my money back 😭😭",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Disney sure knows how to take custody battles to a whole new level.,positive,n0OFH4xpPr4,0.05,0.15,0.8,8075,https://www.youtube.com/watch?v=n0OFH4xpPr4
Bro did Disney just blackmail wonder woman to play as the evil queen wth,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Me : look mum , I got full marks Mom: how on Earth could this happen?? Me : 1:44 you do not know me 😎 *Mum shocks daughter rocks* (not in the case of maleficent)",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"what make me disappointed is not rachel, i like her she is really beautiful, her voice also good, i give her chance what makes me disappointed are the story and the cgi dwarves she should be ariel, im sure if she is ariel there will be no hate for her and halle, rachel has the rebel attitude, the voice, the face, the cheekbones, the hair, i don’t understand why disney couldn’t see that she is very ariel 🧜🏻‍♀️",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall It’s funny how Snow White is the same movie that made Disney famous but also started there downfall,negative,iV46TJKL8cU,0.8,0.15,0.05,8,https://www.youtube.com/watch?v=iV46TJKL8cU
Stopped video at 0:01 and went to comment section. Tried to stop video at 0:00 but i wasnt fast enough.,negative,iV46TJKL8cU,0.8,0.15,0.05,875,https://www.youtube.com/watch?v=iV46TJKL8cU
"It's compleatly normal movie. Anothere mass psychosis to hate for no real reson, lol",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Even the Evil Queen wouldn’t waste a poisoned apple on this.,negative,iV46TJKL8cU,0.8,0.15,0.05,992,https://www.youtube.com/watch?v=iV46TJKL8cU
Maleficent loves aurora she take care of her like her own daughter even if she is evil maleficent is the best she us savage cool solo,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"For if you don’t know as of July, 4th 2025: 20,847,779 views 81,932 likes 2,378,086 dislikes（97%） 127,824 comments",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
black snow,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Plz we also want cinderella 2,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney is certainly producing awful movies these days.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is the best film of the year,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I watched it today on 17 may 2020 . Thanks to Disney hotstar 🎉 Disney .. expecting better promotions in India .. though I see it's improved in recent times. I feel sad to miss alladin , Maleficent 1, 2 on big screen .. graphics are stunning. Love you Godmother 💕💕 💕",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Snow White: what do u think i was Ghost ❌ Chopped ✅,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I love this movie maleficent 2 angline jolie best actor forever 😍👍xxx,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Evil Queen to Mirror: ""Describe Snow White to me."" Mirror: ""Weird, weird.""",negative,iV46TJKL8cU,0.8,0.15,0.05,71850,https://www.youtube.com/watch?v=iV46TJKL8cU
The most beautifull... !,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Is 2014 movie better than this?,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Even Alastor wouldn't smile after watching this trailer,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall: whats the worst Movie of them all?,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"I loved it, it was a great movie.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I Love how this and the Thick Of It has Comments that are more Entertaining than the Video itself.,negative,iV46TJKL8cU,0.8,0.15,0.05,461,https://www.youtube.com/watch?v=iV46TJKL8cU
Anyone on maleficent side ? And wanna destroy human too ?,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie is the reason aliens don't want to visit earth,negative,iV46TJKL8cU,0.8,0.15,0.05,499,https://www.youtube.com/watch?v=iV46TJKL8cU
"For people who don't use the Extension currently Likes: 68,698 Dislike: 2,009,344",negative,iV46TJKL8cU,0.8,0.15,0.05,470,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m gonna use this trailer as my alarm so that I immediately wake up to turn it off,negative,iV46TJKL8cU,0.8,0.15,0.05,681,https://www.youtube.com/watch?v=iV46TJKL8cU
I showed this trailer to my therapist…now he’s in therapy.,negative,iV46TJKL8cU,0.8,0.15,0.05,946,https://www.youtube.com/watch?v=iV46TJKL8cU
Situation when the Villain is prettier than the princess 😂😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,2412,https://www.youtube.com/watch?v=n0OFH4xpPr4
I literally just came here for the comments,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
*DONT* ruin my morning 😂 Queen: Tonight I consider Aurora my own 🙄😆 Maleficent: Tonight you die ‼️🖤,positive,n0OFH4xpPr4,0.05,0.15,0.8,89,https://www.youtube.com/watch?v=n0OFH4xpPr4
I am where I am.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"No dwarves were harmed, or hired, in the making of this film",negative,iV46TJKL8cU,0.8,0.15,0.05,15006,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie trailer Made me jealous of Minecraft despawning,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
its amazing once again but the only sad part for me was that they change the prince Philip,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
I’m rooting for the poisoned apple,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow White ❌ coal black ✅,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
The only thing that could've saved the film was if Disney had just renamed it to 'Cake Brown and the Seven Discord Mods',negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
The dwarves look like they came from Chernobyl,negative,iV46TJKL8cU,0.8,0.15,0.05,2961,https://www.youtube.com/watch?v=iV46TJKL8cU
"Great trailer. Whoever made this trailer, sure knows how to give goosebumps.",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
This comment section is the only positive impact this movie has.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"Bro, why are you being mean a to poor Snow White you respect every other Disney movie. So I respect this one. What's the point",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Maleficent has people??? And they just let her rot when some scummy human cut her wings off??,positive,n0OFH4xpPr4,0.05,0.15,0.8,1201,https://www.youtube.com/watch?v=n0OFH4xpPr4
"You know, ""I was thinking this trailer aint so ba-"" until i saw the dwarfs",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The majority of the likes just like how bad it is,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Maleficent: Mistress Of Evil is a waste of time and an absolute boring piece of trash.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I read a comment: “Why do the dwarfs look like Hagrid PS1 Version?” I agree, they do. The temu dwarfs do.",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"For those of y'all asking Maleficent is not going through this war just because Aurora is getting married. If you analyze Aurora's mother-in-law-to-be's facial expressions (and know a little extra somethings 👀), she has a much more sinister background.",positive,n0OFH4xpPr4,0.05,0.15,0.8,1026,https://www.youtube.com/watch?v=n0OFH4xpPr4
Such an amazing movie! Loved it so much!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Why is everyone so hateful? They don't even the reason! Besides, a trailer doesn't reveal much about a movie. Has anyone here even seen it yet?❓⁉",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"What are critics meaning by ""Overly artificial visuals and muddled plot"" ???",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"For those who don’t use the extension currently (As of 21/05/2025) : Likes : 80,058 Dislikes : 2,339,625",negative,iV46TJKL8cU,0.8,0.15,0.05,285,https://www.youtube.com/watch?v=iV46TJKL8cU
I only clicked on this video so that I could run to the comment section and you guys didn't disappoint.,negative,iV46TJKL8cU,0.8,0.15,0.05,7,https://www.youtube.com/watch?v=iV46TJKL8cU
Not even Oppenheimer could make such a bomb,negative,iV46TJKL8cU,0.8,0.15,0.05,2080,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Five years ago I thought I lost you forever. There is no curse that could ever tell me away from you. Will you marry me?"" ""Yes"" ""Mistress, I have a little bit of news."" ""Don't ruin my morning."" ""Philip asked me to marry him."" ""No."" ""I wasn't really asking."" ""Nor was I, love doesn't always end well beasty."" ""Trust me. Let us prove you wrong."" ""You have done an admirable job going against your own nature to raise this child but now she will finally get the love of a real mother. Tonight, I consider Aurora my own."" ""There is no union, there will be no wedding!"" ""What have you done?"" ""We go home now. Aurora!"" ""Maleficent is a threat to everyone because you are best to protect you."" ""Well well."" ""One can never been too careful."" ""God Mother! This isn't you!"" ""You do not know me."" ""Tell me what happened."" ""There was another creature."" ""You've spent years caring for human. Now it's time to care for your own.""",positive,n0OFH4xpPr4,0.05,0.15,0.8,36,https://www.youtube.com/watch?v=n0OFH4xpPr4
I live right next to a theatre 😭,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
How much you rate this movie ?/10,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Snow White and the 7 excuses for not attending the premiere,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I paused the ad just so that this video won't get another view,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
They'd add anything but moon knight season 2,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
“Coming to the theatre near you” Me: “is that a THREAT?!”,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"tbh the trailer is fine and nice, while the character in the movie didnt fit snowwhite as much i see myself watching this :>",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Angelina Jolie admitted that she still has the pair of horns at home. Angelina Jolie herself picked Lana Del Rey to sing Sleeping Beauty (1959)'s ""Once Upon a Dream"" for the end credits. Maleficent's magic changes colour. When she is good, her magic is gold and when she is evil, her magic is green. Diaval's make-up (in human form) consisted of ""crow's feet"" on his face and body All the actors and actresses in Maleficent were partly chosen to be in the movie based on their uncanny resemblances and/or likeness to their respective character counterparts in Disney's Sleeping Beauty (1959). For Maleficent's horns, Angelina Jolie wore several headpieces with different weights. One headpiece was so heavy that Angelina would have neck pains right after and therefore was not appropriate for her more physically intensive scenes, such as her flight and battle scenes. Maleficent is a fairy but notably resembles more of a harpy, the hybrid, winged creature from the Greek and Roman mythologies with the parts of a woman and a bird. The last major film of special makeup effects artist Rick Baker. After this film, he retired from the industry in 2015 due to lack of good work. Maleficent's prosthetics and make-up were inspired by singer Lady Gaga, particularly on her ""Born This Way"" album cover. Angelina Jolie's Disney debut. The film's cast includes one Oscar winner: Angelina Jolie; and two Oscar nominees: Imelda Staunton and Lesley Manville. Pax Jolie-Pitt, Zahara Jolie-Pitt: Angelina Jolie's children appear briefly, cowering in fear of Maleficent during the christening scene. The name ""Maleficent"" is derived from Latin and literally means ""evil doer"". There is no reason given in the film for Maleficent, as a young, good fairy, to have such a name. When she does start to become destructive, the name matches.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Such a great movie! I went and saw it today, I really recommend it!",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Agent 007, 0 fans, 0 enjoyers, 7 billion dollars in the drain",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"All the main actress had to do was keep quite about her politics. The movie isn't tbat bad, but it woukdn't have flopped as hard as it did if the actress didn't garner such bad attention.",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
*Who else thought that this movie didn’t need a sequel anymore?* 🙋🏻‍♀️,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
Wow! 2.4 million dislikes. We have a new record!!!,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Please let her turn into a dragon in this one 😭,positive,n0OFH4xpPr4,0.05,0.15,0.8,816,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney had actually taught me a very valuable lesson in life: Never believe it can’t get worse.,negative,iV46TJKL8cU,0.8,0.15,0.05,16824,https://www.youtube.com/watch?v=iV46TJKL8cU
We need to all watch the original Snow White trailer as a protest.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Why is Lord Farquq playing snow white,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
there are good remakes and good remasters. this meets the qualifications for NEITHER.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
whole movie in fast forward,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I WANNA GO SEE BUT MY MOM SAID NOOOO UGHHHH,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Even those who hate reading books will read a boom rather than watching this,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"At the end of the trailer: Black guy- ""Hi, welcome to the chiseled cheeks clan""",positive,n0OFH4xpPr4,0.05,0.15,0.8,130,https://www.youtube.com/watch?v=n0OFH4xpPr4
Just pack it up twin 😭🙏,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
2.4 million dislikes which is one third of disney's subs,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
How many live-action trailers are you going to release? (2 in 24hours?),positive,n0OFH4xpPr4,0.05,0.15,0.8,152,https://www.youtube.com/watch?v=n0OFH4xpPr4
Calling it now the Queen is evil and did something to the guy(king?) that collapsed and is tricking the kingdom into hating Maleficent.,positive,n0OFH4xpPr4,0.05,0.15,0.8,154,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Mirror, mirror on the wall, why does this look like a CW pilot from 2012?",negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m rooting for the apple😊,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
0:17 “Don’t ruin my morning” Me: hmmmm... sounds like my mother...,positive,n0OFH4xpPr4,0.05,0.15,0.8,402,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie is the new torture for criminals,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
Me: Mom I am getting a new ps4 Mom: No! Me: I wasn't really asking.. Mom: Nor was I!...Games doesn't always end well Me: Let me prove u wrong,positive,n0OFH4xpPr4,0.05,0.15,0.8,182,https://www.youtube.com/watch?v=n0OFH4xpPr4
God floded the earth he'd it again,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
0.00 seconds in and passed the trailer just to read the comments 😂😂,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie is so bad when I took a screenshot of it it didn’t let me,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Aurora: I wasn’t really asking Maleficent: Neither was I I AM CHOKING ON MY WATER 😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,978,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Sad, upset, excited, happy, moved mixed into one; no doubt acting angelina jolie👏 best movie of disney.....❤",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Disney invites you."" Me- ""I am disinclined to acquiesce to your request.""",negative,iV46TJKL8cU,0.8,0.15,0.05,536,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m so disappointed Disney try again. It’s like the more they are making live action the less they are trying after her terrible interview. I will never watch this movie.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"A movie about jins 👎 Even though i find it interesting but movies shouldnt be made on jins, but illumiati worship them and illuminati has a hold on hollywood so...",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
They should’ve had Disney’s opening sequence for this movie saying “no one cares”,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"1:32 That dress!! Who ever made that Maleficent dress, I salute you!",positive,n0OFH4xpPr4,0.05,0.15,0.8,762,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Disney: ""coming to theatres near you."" Me: *""Narnia looking mighty fine rn""* 😂",negative,iV46TJKL8cU,0.8,0.15,0.05,328,https://www.youtube.com/watch?v=iV46TJKL8cU
"remind me, did he die or was he killed?? Both Paul DiGrazia",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Queen: tonight I consider Aroura my own. Maleficent:(pissed of) I beg your pardon Mrs. B*tch How much do you wanna bet the queen is the mistress of evil,positive,n0OFH4xpPr4,0.05,0.15,0.8,180,https://www.youtube.com/watch?v=n0OFH4xpPr4
CGI dwarves scared me,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
Update: it’s just been announced by Disney that a third film is currently in Development,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I don’t see why people hate it I think it looks good ngl,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I showed this to my father and he said “snow black”,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
